date,year,month,day,time,season,time_period,borough,location_type,event_type,category,attendance,kids_friendly,senior_friendly,adults_only
2023-04-11,2023,Apr,11,17:00:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Nature,95,TRUE,TRUE,FALSE
2023-04-13,2023,Apr,13,13:30:00,Spring,Afternoon,Brooklyn,Park,Community Based Event,Nature,300,TRUE,FALSE,FALSE
2023-04-13,2023,Apr,13,15:00:00,Spring,Afternoon,Bronx,Park,Agency Produced Event,Nature,20,FALSE,FALSE,TRUE
2023-04-13,2023,Apr,13,18:00:00,Spring,Night,Brooklyn,Other,Community Based Event,Nature,100,TRUE,TRUE,FALSE
2023-04-15,2023,Apr,15,17:00:00,Spring,Afternoon,Queens,Park,Community Based Event,Nature,10,TRUE,TRUE,FALSE
2023-04-18,2023,Apr,18,14:00:00,Spring,Afternoon,Manhattan,School,Community Based Event,Nature,62,FALSE,FALSE,TRUE
2023-04-20,2023,Apr,20,19:00:00,Spring,Night,Manhattan,Other,Community Based Event,Arts/Culture,50,FALSE,FALSE,TRUE
2023-04-22,2023,Apr,22,16:00:00,Spring,Afternoon,Bronx,Playground,Community Based Event,Nature,35,TRUE,TRUE,FALSE
2023-04-22,2023,Apr,22,04:00:00,Spring,Midnight,Queens,School,Community Based Event,Nature,23,TRUE,FALSE,FALSE
2023-04-22,2023,Apr,22,15:00:00,Spring,Afternoon,Brooklyn,Park,Community Based Event,Nature,85,TRUE,TRUE,FALSE
2023-04-22,2023,Apr,22,18:00:00,Spring,Night,Queens,Park,Agency Produced Event,Family Festival,72,TRUE,FALSE,FALSE
2023-04-22,2023,Apr,22,16:00:00,Spring,Afternoon,Brooklyn,Park,Community Based Event,Nature,90,TRUE,TRUE,FALSE
2023-04-23,2023,Apr,23,15:30:00,Spring,Afternoon,Queens,Park,Community Based Event,Family Festival,115,TRUE,FALSE,FALSE
2023-04-22,2023,Apr,22,18:00:00,Spring,Night,Bronx,Park,Community Based Event,Nature,100,TRUE,TRUE,FALSE
2023-04-25,2023,Apr,25,16:00:00,Spring,Afternoon,Manhattan,School,Local Event,Nature,116,FALSE,FALSE,TRUE
2023-04-21,2023,Apr,21,15:00:00,Spring,Afternoon,Brooklyn,Recreation Center,Agency Produced Event,Sport,60,FALSE,FALSE,TRUE
2023-04-27,2023,Apr,27,12:30:00,Spring,Afternoon,Staten Island,Park,Local Event,Nature,200,TRUE,TRUE,FALSE
2023-04-27,2023,Apr,27,14:30:00,Spring,Afternoon,Staten Island,School,Community Based Event,Nature,200,TRUE,TRUE,FALSE
2023-04-27,2023,Apr,27,17:30:00,Spring,Afternoon,Staten Island,Park,Agency Produced Event,Family Festival,25,TRUE,FALSE,FALSE
2023-04-27,2023,Apr,27,14:00:00,Spring,Afternoon,Staten Island,Nature Center,Agency Produced Event,Family Festival,25,TRUE,FALSE,FALSE
2023-04-27,2023,Apr,27,18:30:00,Spring,Night,Bronx,Park,Agency Produced Event,Nature,10,TRUE,FALSE,FALSE
2023-04-28,2023,Apr,28,13:00:00,Spring,Afternoon,Queens,School,Community Based Event,Nature,400,TRUE,FALSE,FALSE
2023-04-29,2023,Apr,29,17:00:00,Spring,Afternoon,Bronx,Other,Community Based Event,Nature,75,TRUE,TRUE,FALSE
2023-04-28,2023,Apr,28,13:30:00,Spring,Afternoon,Manhattan,Park,Tournament/Competition,Nature,32,FALSE,FALSE,TRUE
2023-04-30,2023,Apr,30,13:00:00,Spring,Afternoon,Bronx,Park,Community Based Event,Nature,32,TRUE,TRUE,FALSE
2023-04-30,2023,Apr,30,04:00:00,Spring,Midnight,Manhattan,Park,Community Based Event,Nature,67,TRUE,TRUE,FALSE
2023-04-29,2023,Apr,29,12:30:00,Spring,Afternoon,Staten Island,Park,Community Based Event,Nature,12,FALSE,FALSE,TRUE
2023-05-01,2023,May,1,15:00:00,Spring,Afternoon,Bronx,Park,Tournament/Competition,Sport,16,FALSE,FALSE,TRUE
2023-05-03,2023,May,3,13:00:00,Spring,Afternoon,Staten Island,Park,Local Event,Nature,250,TRUE,TRUE,FALSE
2023-05-04,2023,May,4,14:00:00,Spring,Afternoon,Staten Island,Recreation Center,Agency Produced Event,Nature,0,TRUE,TRUE,FALSE
2023-05-03,2023,May,3,14:00:00,Spring,Afternoon,Queens,School,Community Based Event,Academic/Out of School time,213,FALSE,FALSE,TRUE
2023-05-06,2023,May,6,14:00:00,Spring,Afternoon,Bronx,Park,Community Based Event,Nature,16,TRUE,TRUE,FALSE
2023-05-04,2023,May,4,15:00:00,Spring,Afternoon,Bronx,Other,Local Event,Fitness,10,FALSE,FALSE,TRUE
2023-05-06,2023,May,6,16:00:00,Spring,Afternoon,Staten Island,Park,Local Event,Nature,300,TRUE,TRUE,FALSE
2023-05-11,2023,May,11,15:00:00,Spring,Afternoon,Staten Island,Other,Community Based Event,Family Festival,300,TRUE,TRUE,FALSE
2023-05-12,2023,May,12,13:00:00,Spring,Afternoon,Staten Island,School,Local Event,Nature,236,TRUE,TRUE,FALSE
2023-05-12,2023,May,12,13:30:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Nature,40,TRUE,FALSE,FALSE
2023-05-15,2023,May,15,12:30:00,Spring,Afternoon,Brooklyn,Park,Agency Produced Event,Nature,150,TRUE,FALSE,FALSE
2023-05-17,2023,May,17,13:00:00,Spring,Afternoon,Staten Island,School,Community Based Event,Nature,85,TRUE,FALSE,FALSE
2023-05-17,2023,May,17,12:30:00,Spring,Afternoon,Brooklyn,School,Community Based Event,Nature,60,TRUE,FALSE,FALSE
2023-05-18,2023,May,18,12:30:00,Spring,Afternoon,Queens,School,Community Based Event,Nature,118,TRUE,FALSE,FALSE
2023-05-18,2023,May,18,13:00:00,Spring,Afternoon,Queens,School,Community Based Event,Academic/Out of School time,101,TRUE,FALSE,FALSE
2023-05-18,2023,May,18,12:15:00,Spring,Afternoon,Queens,School,Community Based Event,Academic/Out of School time,105,FALSE,FALSE,TRUE
2023-05-21,2023,May,21,14:30:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Family Festival,40,TRUE,TRUE,FALSE
2023-05-24,2023,May,24,15:00:00,Spring,Afternoon,Bronx,Park,Agency Produced Event,Family Festival,50,TRUE,FALSE,FALSE
2023-05-17,2023,May,17,14:00:00,Spring,Afternoon,Brooklyn,School,Community Based Event,Nature,60,FALSE,FALSE,TRUE
2023-06-01,2023,Jun,1,14:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Nature,79,TRUE,FALSE,FALSE
2023-06-01,2023,Jun,1,14:30:00,Summer,Afternoon,Brooklyn,Other,Community Based Event,Academic/Out of School time,50,FALSE,FALSE,TRUE
2023-06-01,2023,Jun,1,15:00:00,Summer,Afternoon,Bronx,Other,Local Event,Fitness,10,FALSE,FALSE,TRUE
2023-06-03,2023,Jun,3,17:00:00,Summer,Afternoon,Queens,Other,Agency Produced Event,Nature,52,TRUE,TRUE,FALSE
2023-06-04,2023,Jun,4,15:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,200,TRUE,TRUE,FALSE
2023-06-06,2023,Jun,6,14:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Nature,175,TRUE,TRUE,FALSE
2023-06-06,2023,Jun,6,19:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Nature,10,FALSE,FALSE,TRUE
2023-06-10,2023,Jun,10,14:00:00,Summer,Afternoon,Queens,Park,Agency Produced Event,Nature,37,TRUE,TRUE,FALSE
2023-06-10,2023,Jun,10,14:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Nature,45,TRUE,TRUE,FALSE
2023-06-10,2023,Jun,10,16:00:00,Summer,Afternoon,Queens,Park,Agency Produced Event,Nature,214,TRUE,TRUE,FALSE
2023-06-06,2023,Jun,6,12:00:00,Summer,Afternoon,Queens,Park,Agency Produced Event,Sport,30,FALSE,TRUE,FALSE
2023-06-11,2023,Jun,11,17:00:00,Summer,Afternoon,Queens,Park,Agency Produced Event,Family Festival,61,TRUE,FALSE,FALSE
2023-07-01,2023,Jul,1,15:00:00,Summer,Afternoon,Bronx,Recreation Center,Agency Produced Event,Family Festival,300,TRUE,TRUE,FALSE
2023-07-01,2023,Jul,1,15:00:00,Summer,Afternoon,Bronx,Recreation Center,Agency Produced Event,Family Festival,300,TRUE,TRUE,FALSE
2023-07-01,2023,Jul,1,15:00:00,Summer,Afternoon,Bronx,Recreation Center,Agency Produced Event,Family Festival,300,TRUE,TRUE,FALSE
2023-06-17,2023,Jun,17,15:00:00,Summer,Afternoon,Manhattan,Park,Agency Produced Event,Family Festival,800,TRUE,TRUE,FALSE
2023-06-17,2023,Jun,17,15:00:00,Summer,Afternoon,Bronx,Other,Agency Produced Event,Family Festival,126,TRUE,TRUE,FALSE
2023-06-18,2023,Jun,18,15:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Nature,196,TRUE,TRUE,FALSE
2023-06-19,2023,Jun,19,14:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Nature,109,TRUE,TRUE,FALSE
2023-06-24,2023,Jun,24,14:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Nature,20,TRUE,TRUE,FALSE
2023-06-24,2023,Jun,24,17:00:00,Summer,Afternoon,Bronx,Recreation Center,Agency Produced Event,Family Festival,75,TRUE,TRUE,FALSE
2023-06-25,2023,Jun,25,15:00:00,Summer,Afternoon,Brooklyn,Park,Community Based Event,Nature,56,TRUE,TRUE,FALSE
2023-06-27,2023,Jun,27,20:00:00,Summer,Night,Queens,Park,Community Based Event,Nature,455,TRUE,TRUE,FALSE
2023-06-29,2023,Jun,29,15:00:00,Summer,Afternoon,Bronx,Other,Local Event,Fitness,7,FALSE,FALSE,TRUE
2023-06-25,2023,Jun,25,14:00:00,Summer,Afternoon,Bronx,Other,Community Based Event,Nature,45,TRUE,TRUE,FALSE
2023-07-03,2023,Jul,3,19:30:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,250,TRUE,FALSE,FALSE
2023-07-20,2023,Jul,20,02:00:00,Summer,Midnight,Staten Island,Park,Community Based Event,Nature,300,TRUE,TRUE,FALSE
2023-07-11,2023,Jul,11,14:40:00,Summer,Afternoon,Bronx,Recreation Center,Agency Produced Event,Nature,53,TRUE,FALSE,FALSE
2023-07-10,2023,Jul,10,19:30:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,25,TRUE,TRUE,FALSE
2023-07-12,2023,Jul,12,17:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Family Festival,80,TRUE,TRUE,FALSE
2023-07-15,2023,Jul,15,16:00:00,Summer,Afternoon,Bronx,Park,Local Event,Nature,65,TRUE,TRUE,FALSE
2023-07-15,2023,Jul,15,15:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Family Festival,8,TRUE,TRUE,FALSE
2023-07-17,2023,Jul,17,19:30:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,300,TRUE,FALSE,FALSE
2023-07-18,2023,Jul,18,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Nature,47,TRUE,TRUE,FALSE
2023-07-20,2023,Jul,20,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Family Festival,60,TRUE,TRUE,FALSE
2023-07-21,2023,Jul,21,15:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Family Festival,27,TRUE,TRUE,FALSE
2023-07-24,2023,Jul,24,19:30:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,100,TRUE,TRUE,FALSE
2023-07-25,2023,Jul,25,16:00:00,Summer,Afternoon,Bronx,Recreation Center,Agency Produced Event,Nature,12,TRUE,TRUE,FALSE
2023-07-27,2023,Jul,27,15:00:00,Summer,Afternoon,Bronx,Other,Local Event,Fitness,5,FALSE,FALSE,TRUE
2023-07-29,2023,Jul,29,14:00:00,Summer,Afternoon,Staten Island,Park,Agency Produced Event,Nature,16,TRUE,TRUE,FALSE
2023-07-30,2023,Jul,30,14:30:00,Summer,Afternoon,Queens,Park,Community Based Event,Arts/Culture,136,TRUE,TRUE,FALSE
2023-08-01,2023,Aug,1,20:00:00,Summer,Night,Manhattan,Park,Community Based Event,Family Festival,150,TRUE,TRUE,FALSE
2023-08-03,2023,Aug,3,13:00:00,Summer,Afternoon,Staten Island,Other,Community Based Event,Nature,800,TRUE,TRUE,FALSE
2023-08-05,2023,Aug,5,16:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Nature,76,TRUE,TRUE,FALSE
2023-08-08,2023,Aug,8,15:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Family Festival,361,TRUE,TRUE,FALSE
2023-08-01,2023,Aug,1,20:30:00,Summer,Night,Manhattan,Other,Community Based Event,Family Festival,203,TRUE,TRUE,FALSE
2023-08-10,2023,Aug,10,16:00:00,Summer,Afternoon,Manhattan,Other,Community Based Event,Family Festival,50,TRUE,TRUE,FALSE
2023-08-11,2023,Aug,11,19:00:00,Summer,Night,Bronx,Playground,Community Based Event,Academic/Out of School time,200,TRUE,FALSE,FALSE
2023-08-16,2023,Aug,16,13:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Nature,15,TRUE,TRUE,FALSE
2023-08-16,2023,Aug,16,14:00:00,Summer,Afternoon,Staten Island,Other,Community Based Event,Nature,200,TRUE,TRUE,FALSE
2023-08-17,2023,Aug,17,13:00:00,Summer,Afternoon,Staten Island,Other,Community Based Event,Nature,22,TRUE,TRUE,FALSE
2023-08-17,2023,Aug,17,13:00:00,Summer,Afternoon,Queens,Park,Local Event,Nature,33,FALSE,FALSE,TRUE
2023-08-18,2023,Aug,18,14:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Nature,68,TRUE,TRUE,FALSE
2023-08-20,2023,Aug,20,14:00:00,Summer,Afternoon,Staten Island,Park,Agency Produced Event,Nature,14,TRUE,TRUE,FALSE
2023-08-18,2023,Aug,18,15:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Nature,75,TRUE,TRUE,FALSE
2023-08-24,2023,Aug,24,14:00:00,Summer,Afternoon,Brooklyn,Recreation Center,Agency Produced Event,Nature,50,TRUE,TRUE,FALSE
2023-08-24,2023,Aug,24,19:00:00,Summer,Night,Bronx,Park,Community Based Event,Nature,60,TRUE,TRUE,FALSE
2023-08-25,2023,Aug,25,18:00:00,Summer,Night,Bronx,Park,Community Based Event,Family Festival,137,TRUE,TRUE,FALSE
2023-08-25,2023,Aug,25,17:00:00,Summer,Afternoon,Brooklyn,Other,Community Based Event,Nature,5,TRUE,TRUE,FALSE
2023-08-26,2023,Aug,26,14:00:00,Summer,Afternoon,Brooklyn,Park,Open House,Family Festival,155,TRUE,TRUE,FALSE
2023-08-29,2023,Aug,29,20:00:00,Summer,Night,Manhattan,Other,Community Based Event,Family Festival,113,TRUE,TRUE,FALSE
2023-08-10,2023,Aug,10,21:00:00,Summer,Night,Queens,Park,Community Based Event,Nature,15,TRUE,TRUE,FALSE
2023-09-09,2023,Sep,9,16:00:00,Fall,Afternoon,Bronx,Recreation Center,Agency Produced Event,Fitness,85,TRUE,TRUE,FALSE
2023-09-09,2023,Sep,9,21:00:00,Fall,Night,Brooklyn,School,Community Based Event,Academic/Out of School time,150,TRUE,TRUE,FALSE
2023-09-16,2023,Sep,16,15:00:00,Fall,Afternoon,Brooklyn,School,Community Based Event,Academic/Out of School time,75,TRUE,FALSE,FALSE
2023-09-17,2023,Sep,17,13:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Nature,20,TRUE,TRUE,FALSE
2023-09-22,2023,Sep,22,13:30:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Nature,28,FALSE,FALSE,TRUE
2023-09-23,2023,Sep,23,13:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Nature,2,TRUE,TRUE,FALSE
2023-09-22,2023,Sep,22,14:00:00,Fall,Afternoon,Brooklyn,Park,Local Event,Nature,10,FALSE,FALSE,TRUE
2023-09-30,2023,Sep,30,14:00:00,Fall,Afternoon,Bronx,School,Community Based Event,Nature,110,TRUE,TRUE,FALSE
2023-10-05,2023,Oct,5,13:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Nature,70,FALSE,FALSE,TRUE
2023-10-05,2023,Oct,5,13:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Nature,40,FALSE,FALSE,TRUE
2023-10-09,2023,Oct,9,15:00:00,Fall,Afternoon,Staten Island,Park,Community Based Event,Nature,100,TRUE,FALSE,FALSE
2023-10-09,2023,Oct,9,15:00:00,Fall,Afternoon,Queens,Park,Community Based Event,Family Festival,101,TRUE,TRUE,FALSE
2023-10-15,2023,Oct,15,17:00:00,Fall,Afternoon,Queens,Park,Community Based Event,Family Festival,400,TRUE,TRUE,FALSE
2023-10-15,2023,Oct,15,15:00:00,Fall,Afternoon,Brooklyn,Other,Community Based Event,Nature,110,TRUE,TRUE,FALSE
2023-10-18,2023,Oct,18,13:30:00,Fall,Afternoon,Brooklyn,Other,Open House,Nature,15,FALSE,FALSE,TRUE
2023-10-19,2023,Oct,19,19:00:00,Fall,Night,Queens,Other,Community Based Event,Nature,260,TRUE,TRUE,FALSE
2023-10-28,2023,Oct,28,17:00:00,Fall,Afternoon,Brooklyn,Park,Community Based Event,Family Festival,98,TRUE,TRUE,FALSE
2023-10-25,2023,Oct,25,19:00:00,Fall,Night,Staten Island,Recreation Center,Local Event,Family Festival,120,TRUE,TRUE,FALSE
2023-10-26,2023,Oct,26,21:45:00,Fall,Night,Manhattan,Other,Agency Produced Event,Arts/Culture,40,FALSE,FALSE,TRUE
2023-10-27,2023,Oct,27,18:00:00,Fall,Night,Manhattan,Park,Community Based Event,Family Festival,82,TRUE,TRUE,FALSE
2023-10-27,2023,Oct,27,19:00:00,Fall,Night,Staten Island,Park,Local Event,Family Festival,200,TRUE,TRUE,FALSE
2023-10-28,2023,Oct,28,17:00:00,Fall,Afternoon,Staten Island,Park,Local Event,Nature,200,TRUE,TRUE,FALSE
2023-10-28,2023,Oct,28,17:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Nature,861,TRUE,TRUE,FALSE
2023-10-28,2023,Oct,28,18:00:00,Fall,Night,Bronx,Park,Community Based Event,Nature,70,TRUE,TRUE,FALSE
2023-10-29,2023,Oct,29,14:00:00,Fall,Afternoon,Staten Island,Park,Agency Produced Event,Nature,150,TRUE,TRUE,FALSE
2023-11-01,2023,Nov,1,14:00:00,Fall,Afternoon,Staten Island,Park,Agency Produced Event,Nature,25,FALSE,FALSE,TRUE
2023-11-04,2023,Nov,4,16:00:00,Fall,Afternoon,Bronx,Playground,Agency Produced Event,Family Festival,87,TRUE,TRUE,FALSE
2023-11-04,2023,Nov,4,16:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Nature,41,TRUE,TRUE,FALSE
2023-11-04,2023,Nov,4,16:00:00,Fall,Afternoon,Manhattan,Park,Agency Produced Event,Family Festival,209,TRUE,TRUE,FALSE
2023-10-06,2023,Oct,6,18:00:00,Fall,Night,Brooklyn,School,Community Based Event,Academic/Out of School time,65,FALSE,FALSE,TRUE
2023-10-29,2023,Oct,29,18:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Nature,200,TRUE,TRUE,FALSE
2023-10-25,2023,Oct,25,15:00:00,Fall,Afternoon,Brooklyn,Park,Agency Produced Event,Nature,35,TRUE,TRUE,FALSE
2023-10-27,2023,Oct,27,04:00:00,Fall,Midnight,Brooklyn,Other,Open House,Academic/Out of School time,65,TRUE,FALSE,FALSE
2023-11-14,2023,Nov,14,16:00:00,Fall,Afternoon,Bronx,Recreation Center,Agency Produced Event,Family Festival,24,FALSE,FALSE,TRUE
2023-11-16,2023,Nov,16,16:00:00,Fall,Afternoon,Staten Island,Park,Agency Produced Event,Arts/Culture,50,TRUE,TRUE,FALSE
2023-11-18,2023,Nov,18,14:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Nature,19,FALSE,FALSE,TRUE
2023-11-28,2023,Nov,28,13:30:00,Fall,Afternoon,Queens,School,Community Based Event,Academic/Out of School time,250,FALSE,FALSE,TRUE
2023-12-09,2023,Dec,9,21:30:00,Winter,Night,Bronx,Recreation Center,Community Based Event,Family Festival,78,TRUE,TRUE,FALSE
2023-12-17,2023,Dec,17,00:00:00,Winter,Midnight,Staten Island,Nature Center,Local Event,Nature,20,TRUE,TRUE,FALSE
2023-12-19,2023,Dec,19,08:30:00,Winter,Morning,Brooklyn,Recreation Center,Agency Produced Event,Nature,16,TRUE,FALSE,FALSE
2023-12-22,2023,Dec,22,20:30:00,Winter,Night,Brooklyn,Recreation Center,Agency Produced Event,Nature,9,TRUE,FALSE,FALSE
2023-12-06,2023,Dec,6,22:00:00,Winter,Night,Brooklyn,School,Community Based Event,Academic/Out of School time,50,FALSE,FALSE,TRUE
2024-01-25,2024,Jan,25,13:30:00,Winter,Afternoon,Brooklyn,School,Community Based Event,Academic/Out of School time,120,TRUE,FALSE,FALSE
2024-01-31,2024,Jan,31,14:00:00,Winter,Afternoon,Queens,School,Community Based Event,Academic/Out of School time,104,FALSE,FALSE,TRUE
2024-02-02,2024,Feb,2,11:30:00,Winter,Morning,Staten Island,Park,Community Based Event,Nature,150,TRUE,TRUE,FALSE
2024-02-03,2024,Feb,3,17:00:00,Winter,Afternoon,Bronx,School,Community Based Event,Nature,75,TRUE,TRUE,FALSE
2024-02-24,2024,Feb,24,16:00:00,Winter,Afternoon,Bronx,Other,Community Based Event,Nature,43,TRUE,TRUE,FALSE
2024-02-28,2024,Feb,28,15:00:00,Winter,Afternoon,Staten Island,Other,Community Based Event,Academic/Out of School time,15,FALSE,FALSE,TRUE
2024-03-05,2024,Mar,5,14:00:00,Spring,Afternoon,Brooklyn,School,Community Based Event,Nature,180,TRUE,FALSE,FALSE
2024-03-05,2024,Mar,5,20:30:00,Spring,Night,Queens,School,Local Event,Academic/Out of School time,82,TRUE,FALSE,FALSE
2024-03-11,2024,Mar,11,14:00:00,Spring,Afternoon,Queens,School,Local Event,Academic/Out of School time,101,FALSE,FALSE,TRUE
2024-03-13,2024,Mar,13,13:00:00,Spring,Afternoon,Brooklyn,School,Community Based Event,Nature,120,TRUE,FALSE,FALSE
2024-03-14,2024,Mar,14,13:00:00,Spring,Afternoon,Queens,School,Community Based Event,Academic/Out of School time,300,TRUE,FALSE,FALSE
2024-03-19,2024,Mar,19,13:00:00,Spring,Afternoon,Staten Island,School,Community Based Event,Nature,120,TRUE,FALSE,FALSE
2024-03-27,2024,Mar,27,13:00:00,Spring,Afternoon,Brooklyn,School,Community Based Event,Nature,60,TRUE,FALSE,FALSE
2024-03-29,2024,Mar,29,15:00:00,Spring,Afternoon,Brooklyn,Park,Community Based Event,Family Festival,70,TRUE,TRUE,FALSE
2024-03-29,2024,Mar,29,16:00:00,Spring,Afternoon,Staten Island,Park,Agency Produced Event,Family Festival,400,TRUE,TRUE,FALSE
2024-03-30,2024,Mar,30,15:00:00,Spring,Afternoon,Bronx,Recreation Center,Community Based Event,Nature,127,TRUE,TRUE,FALSE
2024-03-30,2024,Mar,30,18:00:00,Spring,Night,Staten Island,Park,Agency Produced Event,Family Festival,800,TRUE,TRUE,FALSE
2024-03-21,2024,Mar,21,21:00:00,Spring,Night,Queens,Other,Community Based Event,Nature,15,FALSE,FALSE,TRUE
2024-04-04,2024,Apr,4,14:45:00,Spring,Afternoon,Queens,School,Community Based Event,Nature,61,FALSE,FALSE,TRUE
2024-04-06,2024,Apr,6,13:30:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Sport,45,TRUE,TRUE,FALSE
2024-04-06,2024,Apr,6,14:00:00,Spring,Afternoon,Manhattan,Other,Community Based Event,Family Festival,23,TRUE,TRUE,FALSE
2024-04-06,2024,Apr,6,16:00:00,Spring,Afternoon,Bronx,Park,Agency Produced Event,Nature,60,TRUE,TRUE,FALSE
2024-04-14,2024,Apr,14,15:00:00,Spring,Afternoon,Staten Island,Park,Community Based Event,Sport,85,TRUE,TRUE,FALSE
2024-04-14,2024,Apr,14,15:00:00,Spring,Afternoon,Queens,Park,Community Based Event,Nature,200,TRUE,TRUE,FALSE
2024-04-14,2024,Apr,14,16:00:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Family Festival,152,TRUE,TRUE,FALSE
2024-04-19,2024,Apr,19,13:00:00,Spring,Afternoon,Staten Island,Park,Community Based Event,Nature,150,TRUE,TRUE,FALSE
2024-04-20,2024,Apr,20,14:00:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Nature,72,TRUE,TRUE,FALSE
2024-04-19,2024,Apr,19,17:00:00,Spring,Afternoon,Manhattan,Park,Community Based Event,Nature,65,TRUE,FALSE,FALSE
2024-04-13,2024,Apr,13,14:00:00,Spring,Afternoon,Staten Island,Park,Agency Produced Event,Nature,0,TRUE,TRUE,FALSE
2024-04-20,2024,Apr,20,17:00:00,Spring,Afternoon,Bronx,Park,Community Based Event,Nature,240,TRUE,TRUE,FALSE
2024-04-20,2024,Apr,20,17:00:00,Spring,Afternoon,Queens,Park,Community Based Event,Nature,158,TRUE,TRUE,FALSE
2024-04-21,2024,Apr,21,16:00:00,Spring,Afternoon,Bronx,Playground,Community Based Event,Nature,38,TRUE,TRUE,FALSE
2024-04-21,2024,Apr,21,16:00:00,Spring,Afternoon,Bronx,Park,Agency Produced Event,Nature,86,TRUE,TRUE,FALSE
2024-04-21,2024,Apr,21,15:00:00,Spring,Afternoon,Queens,Playground,Agency Produced Event,Nature,120,TRUE,FALSE,FALSE
2024-04-21,2024,Apr,21,18:00:00,Spring,Night,Brooklyn,Nature Center,Community Based Event,Nature,130,TRUE,FALSE,FALSE
2024-04-25,2024,Apr,25,14:00:00,Spring,Afternoon,Staten Island,Park,Local Event,Nature,23,TRUE,FALSE,FALSE
2024-04-25,2024,Apr,25,17:40:00,Spring,Afternoon,Staten Island,Park,Local Event,Nature,23,TRUE,FALSE,FALSE
2024-04-25,2024,Apr,25,18:30:00,Spring,Night,Bronx,Park,Agency Produced Event,Nature,25,TRUE,FALSE,FALSE
2024-04-25,2024,Apr,25,08:00:00,Spring,Morning,Manhattan,Park,Agency Produced Event,Nature,88,TRUE,TRUE,FALSE
2024-04-26,2024,Apr,26,20:00:00,Spring,Night,Manhattan,Park,Agency Produced Event,Nature,61,TRUE,TRUE,FALSE
2024-04-27,2024,Apr,27,14:00:00,Spring,Afternoon,Bronx,Park,Community Based Event,Nature,29,TRUE,TRUE,FALSE
2024-04-27,2024,Apr,27,15:00:00,Spring,Afternoon,Brooklyn,Park,Community Based Event,Nature,326,TRUE,TRUE,FALSE
2024-04-27,2024,Apr,27,04:00:00,Spring,Midnight,Manhattan,Park,Agency Produced Event,Nature,42,TRUE,FALSE,FALSE
2024-04-24,2024,Apr,24,19:30:00,Spring,Night,Queens,Park,Agency Produced Event,Family Festival,100,TRUE,TRUE,FALSE
2024-04-28,2024,Apr,28,15:00:00,Spring,Afternoon,Brooklyn,Park,Community Based Event,Nature,85,TRUE,TRUE,FALSE
